"","Q1.Eco.Info.Important","Q2.Belief.In.Eco.Label","Q3.Understand.Eco.Certificate","Q4.Individuals.Can.Improve.Environment","Q5.Corporation.Can.Improve.Environment","Q6.Need.Eco.Certificate.Fashion","Q7.Eco.Cert.Help.Buyers","Q8.Seek.For.Eco.Cert.Clothes","Q9.Buy.Eco.Product","Q10.Pay.More.For.Eco.Products","Q11.Pay.Premium.For.Eco.Clothing","Q12.Ready.To.Pay.More.For.Certified.Eco.Products","Q13.Reduce.Consumption","Q14.Protect.Environment","Q15.Purchase.Less.Harmful.Clothing","Q16.Avoid.Buying.Harmful.Products","Q17.Support.Environmental.Protection","Q18.Rather.Buy.Eco.Clothes","Q19.Price.Of.Eco.Products.More.On.Average","Q20.Prefer.Purchase.More.Expensive.Clothing","Q21.Eco.Label.Brand.Socially.Acceptable","Q22.Rather.Stick.With.Conventional.Brand.Than.Eco.Brand","Q23.Rarely.Swith.Brand.To.Try.Something.New","Q24.No.Different.To.Me.Eco.Clothing.Is.Not.Branded","Q25.Eco.Clothing.More.Fashionable","Q26.Eco.Clothing.Quality.Higher","Q27.Country.Can.Positively.Influence.Environment","Q28.Support.Eco.Protection.Socially.Responsible","Q29.Satisfied.Purchasing.Eco.Clothing","Q30a.Fair.Trade","Q30b.Fair.And.Care","Q30c.Global.Organic.Textile.Standard","Q30d.Fair.Wear.Foundation","Q30e.Clean.Clothes.Campaign","Q30f.Oeko.Tex","Q30g.I.Know.None.Of.Them","Q31a.Fit","Q31b.Comfort","Q31c.Fibre.Material","Q31d.Quality.Workmanship","Q31e.Garment.Life","Q31f.Colour","Q31g.Style","Q31h.Brand","Q31i.Price","Q31j.COO","Q31k.Durability","Q31l.Certified.Eco.Label","Q31m.Certified.Ethical.Label","Q38a.Less.Water.Use","Q38b.Air.Quality","Q38c.Less.Energy.Use","Q38d.Worker.Safety","Q38e.Fair.Wages","Q38f.No.Child.Labour","Q38g.No.Animal.Skin.Use","Q32.Last.Of.My.Circle.Knowing.Latest.Designers.And.Trends","Q33.Little.Shopping.New.Fashion.Than.My.Friends","Q34.Last.Of.My.Circle.Purchase.New.Fashion","Q35.Faster.Knowing.More.About.New.Fashion.Than.Others","Q36.Interest.Buying.Locally.Available.New.Style","Q37.Consider.Buying.New.Styles.Without.Heard.About.It","Q39.Annual.Spending.On.Clothes","Q40.Employment.Status","Q41.Sex","Q42.Income","Q43.Age","Q44.Highest.Level.Of.Education","na_count","total_score"
"1014",5,3,3,4,5,5,5,5,5,3,3,3,3,4,3,4,4,4,3,3,2,2,3,2,3,3,5,5,4,1,NA,NA,NA,NA,NA,NA,3,3,3,3,3,4,5,3,4,3,3,4,5,4,4,5,4,5,3,3,2,2,1,3,4,4,7,1,2,1,1,2,6,16
"1015",5,4,4,5,5,5,4,5,4,4,4,3,3,4,4,4,4,4,3,4,4,2,4,3,3,3,4,4,3,1,NA,1,NA,NA,NA,NA,5,5,4,4,4,3,4,2,3,2,2,4,4,3,3,3,3,3,3,3,4,4,2,2,2,2,2,1,2,1,1,2,5,16
"1016",5,4,4,5,5,5,NA,4,5,5,3,3,4,5,5,5,5,5,5,5,5,5,5,5,5,5,4,5,5,NA,NA,1,NA,NA,NA,NA,3,4,4,4,3,4,4,4,4,4,3,3,4,4,5,5,5,5,2,5,4,3,3,4,5,5,6,1,2,1,1,2,7,24
"1017",5,4,4,4,4,5,4,4,4,4,4,4,4,5,4,4,4,4,4,3,4,2,3,2,3,3,5,4,4,NA,NA,NA,NA,NA,NA,1,4,4,5,5,3,4,5,3,3,5,4,4,5,3,5,5,5,4,5,4,2,2,2,4,4,5,6,1,2,6,1,2,6,19
"1018",5,3,4,5,5,5,3,5,5,5,4,5,5,5,5,5,5,5,5,3,5,2,3,2,3,3,3,4,3,NA,NA,1,NA,NA,NA,NA,5,5,5,5,5,4,4,3,5,3,5,5,4,3,5,5,5,5,5,5,3,4,4,2,3,3,3,1,2,1,1,2,6,19
"1019",4,3,4,3,5,4,4,5,5,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,NA,NA,NA,NA,NA,NA,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,3,3,3,3,3,3,3,3,3,3,3,4,1,2,6,1,2,6,18
"1020",5,4,4,5,5,4,4,4,4,3,3,3,4,4,4,4,4,4,4,3,4,3,3,3,3,4,4,4,4,1,1,1,NA,NA,NA,NA,5,5,5,5,5,4,4,3,3,3,4,4,4,3,4,4,4,4,5,4,3,3,3,3,2,3,2,1,2,1,1,2,4,17
"1021",5,5,5,5,5,5,5,5,5,3,3,3,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,4,4,1,1,1,1,NA,NA,NA,5,5,5,5,5,5,5,3,5,3,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2,1,1,1,1,2,3,30
"1022",5,4,4,5,5,5,5,4,5,3,3,3,3,4,4,5,4,4,3,4,4,3,3,3,3,3,4,4,3,NA,NA,NA,NA,NA,NA,1,4,4,4,4,4,4,4,3,4,3,4,4,4,4,4,4,4,4,4,4,3,3,3,3,3,3,2,1,2,1,1,2,6,18
"1023",4,4,2,4,4,4,4,3,4,2,2,2,3,4,3,3,4,4,4,3,4,3,3,4,2,2,4,3,3,1,NA,NA,NA,NA,NA,1,4,4,2,4,3,3,4,3,3,3,3,3,2,2,2,2,2,2,4,3,3,3,3,3,2,2,3,1,2,5,1,2,5,16
"1024",4,3,3,4,4,4,3,3,3,3,3,3,4,3,4,4,4,3,3,3,3,3,4,2,2,2,4,3,3,NA,NA,1,NA,1,NA,NA,5,4,3,4,3,3,3,3,4,3,3,3,4,3,3,3,4,3,3,3,2,2,2,3,3,3,3,1,1,1,1,2,5,15
"1025",5,5,5,5,5,5,5,5,5,5,5,5,5,5,1,1,4,5,5,3,3,3,3,3,3,3,3,3,2,NA,NA,NA,NA,NA,NA,1,3,2,4,2,5,4,5,5,5,5,5,4,5,3,4,4,4,4,5,5,1,1,1,5,5,4,7,1,1,11,1,2,6,17
"1026",5,5,5,5,5,5,5,5,5,3,3,3,5,5,5,2,5,5,5,5,5,2,4,2,5,4,4,4,5,NA,NA,NA,NA,NA,1,NA,5,5,3,5,5,2,2,2,3,3,4,3,5,5,5,5,5,5,5,5,3,3,3,3,3,3,4,1,2,1,1,2,6,18
"1027",4,3,4,4,3,4,4,3,4,3,3,4,4,4,3,3,3,3,4,3,3,4,4,4,4,4,4,4,3,NA,1,NA,NA,NA,NA,NA,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4,4,3,3,3,1,1,1,1,2,6,21
"1028",5,5,5,4,3,4,4,5,5,3,3,2,4,3,5,5,4,3,3,2,3,3,3,1,3,3,5,5,2,NA,NA,NA,NA,NA,NA,1,5,5,4,4,4,4,4,3,5,3,4,3,3,3,3,3,4,5,5,5,3,5,5,1,1,1,5,1,2,2,1,2,6,16
"1029",5,3,4,4,4,4,4,4,4,3,4,3,4,5,5,5,5,5,5,4,4,4,NA,4,4,4,4,4,4,NA,NA,NA,NA,NA,NA,NA,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,5,5,5,5,5,4,3,3,3,3,3,1,1,2,1,1,2,8,19
"1030",4,4,4,5,4,4,4,4,4,4,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,NA,NA,1,NA,NA,NA,NA,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,4,4,4,3,4,3,1,1,2,1,2,6,23
"1031",4,3,4,4,4,4,4,3,5,3,3,3,5,5,4,4,5,5,3,3,3,3,3,4,4,4,4,4,4,NA,1,NA,NA,NA,NA,NA,5,4,3,4,4,2,3,2,3,2,4,4,4,4,4,4,4,4,4,4,3,3,2,3,3,3,3,1,2,2,1,2,6,17
"1032",4,4,4,5,5,4,4,4,4,4,4,4,4,5,4,4,4,4,4,4,4,4,4,3,3,4,4,4,4,NA,NA,1,NA,NA,NA,NA,5,5,4,4,4,4,4,3,5,4,4,4,4,4,4,4,4,4,5,4,3,3,3,2,2,3,4,1,2,1,1,2,6,16
"1033",4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,NA,NA,NA,NA,NA,NA,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,7,1,2,11,1,5,6,24
"1034",5,4,5,4,3,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1,1,1,1,NA,NA,NA,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,3,1,2,2,1,2,3,30
"1035",5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1,NA,NA,NA,NA,NA,NA,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,1,1,1,1,2,6,30
"1036",4,3,4,5,5,5,5,3,5,4,4,4,4,4,4,4,4,4,5,4,4,4,4,4,4,4,4,4,4,NA,1,NA,NA,NA,NA,NA,5,5,4,5,5,5,5,5,4,4,4,4,5,4,5,5,5,4,4,4,4,4,4,4,4,4,3,1,1,1,2,2,6,24
"1037",4,4,3,4,4,4,4,4,4,4,5,5,5,5,4,4,4,4,4,5,4,4,4,3,4,3,4,4,4,NA,NA,NA,NA,NA,NA,1,4,5,5,5,3,4,4,5,5,4,4,4,4,5,5,4,5,4,4,4,4,2,2,3,4,4,5,1,2,1,1,3,6,19
"1038",5,5,4,4,4,5,5,4,3,4,3,3,4,5,4,4,4,4,4,4,4,3,3,3,4,3,5,4,4,NA,NA,NA,1,NA,NA,NA,5,4,3,4,4,4,5,2,4,2,3,3,4,3,3,5,3,3,4,3,3,4,3,3,3,3,3,1,2,1,1,2,6,19
"1039",4,3,4,4,4,4,4,4,4,3,3,3,3,3,3,3,4,3,2,3,3,3,3,3,3,3,3,3,3,1,NA,1,NA,NA,NA,NA,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,3,3,3,3,3,1,1,1,1,2,5,18
"1040",5,5,5,5,4,3,4,4,4,4,3,4,3,4,3,3,4,3,3,3,3,3,3,3,3,3,4,4,3,NA,NA,NA,NA,NA,NA,1,3,5,4,5,5,4,5,4,4,3,4,4,4,4,4,4,4,5,5,5,3,3,3,3,3,3,2,1,2,2,1,1,6,18
"1041",4,3,4,5,5,4,4,4,4,4,2,3,3,4,4,4,5,5,4,4,4,2,2,3,3,3,4,4,4,NA,NA,NA,NA,NA,NA,1,5,4,4,4,4,4,5,5,5,4,3,5,5,3,4,4,4,5,5,5,3,3,3,3,4,4,3,1,2,3,1,2,6,20
"1042",4,4,4,5,5,4,3,3,3,3,3,2,3,4,5,5,4,4,3,3,4,4,3,3,4,4,5,5,5,NA,NA,1,NA,1,NA,NA,4,4,4,4,4,4,4,2,3,3,4,4,4,3,4,4,4,4,4,5,3,3,3,3,3,3,3,1,2,1,1,2,5,18
"1043",5,5,5,5,5,5,5,5,5,3,3,3,5,5,5,5,4,5,5,5,5,5,5,5,5,4,5,5,5,NA,NA,NA,NA,NA,NA,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1,1,1,1,1,2,6,30
"1044",5,4,4,5,5,5,5,5,5,3,3,3,4,4,5,5,4,4,4,3,4,2,4,2,3,3,4,4,4,NA,NA,1,NA,1,NA,NA,5,5,4,4,4,5,5,3,4,3,3,3,5,3,3,4,3,4,3,4,2,2,2,2,3,3,4,1,2,1,1,2,5,14
"1045",3,3,4,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,NA,NA,NA,NA,NA,NA,1,4,4,4,5,5,3,3,2,4,3,3,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3,1,1,2,1,1,2,6,18
"1046",4,4,3,5,5,4,4,3,4,3,3,3,3,4,3,4,4,3,3,3,3,2,4,3,3,3,4,4,4,NA,NA,NA,NA,NA,NA,1,5,5,3,4,4,3,3,3,4,2,3,3,4,3,3,5,4,4,5,3,4,3,3,2,3,3,3,1,2,2,1,2,6,18
"1047",5,3,4,5,5,5,5,5,5,3,3,3,3,3,3,3,5,3,3,3,3,1,3,1,3,3,5,5,3,NA,NA,NA,NA,NA,NA,1,5,5,5,5,5,5,5,3,5,3,5,5,5,3,3,5,3,5,5,3,1,3,3,3,1,3,3,1,2,6,1,5,6,14
"1048",5,3,3,5,5,5,5,5,5,3,2,3,5,3,5,4,5,3,4,3,4,3,3,3,4,4,5,5,4,NA,NA,NA,NA,NA,NA,1,4,4,4,4,4,4,4,4,4,3,4,4,4,3,4,5,5,5,5,5,4,3,3,3,3,3,4,1,2,1,1,2,6,19
"1049",5,3,4,4,5,4,4,3,3,3,3,3,3,3,4,4,4,3,3,4,5,3,4,1,3,3,4,4,3,NA,NA,NA,NA,NA,NA,1,5,5,2,4,3,4,3,1,5,1,4,3,3,3,3,4,4,3,4,3,2,5,3,1,3,3,1,1,1,1,1,2,6,17
"1050",4,3,4,4,3,4,4,5,4,3,2,2,4,5,4,3,5,3,4,3,3,3,2,3,3,3,4,4,3,NA,NA,NA,NA,NA,NA,1,4,4,4,5,4,3,5,3,4,2,4,4,4,3,4,5,5,5,1,4,3,4,4,2,2,3,2,1,2,1,1,2,6,18
"1051",4,3,3,4,4,5,4,3,3,3,3,2,4,4,3,3,4,3,4,3,4,3,4,3,3,3,5,3,3,NA,NA,NA,NA,NA,NA,1,5,4,3,4,4,4,4,3,5,3,5,3,4,3,3,3,3,3,5,3,4,4,4,2,2,2,2,1,2,1,1,2,6,18
"1052",5,4,3,4,4,5,4,4,4,5,1,3,3,4,4,4,4,4,4,2,4,1,3,4,2,1,4,1,4,NA,NA,NA,NA,NA,NA,1,5,5,5,5,5,5,5,5,5,2,5,5,5,5,5,5,5,5,5,5,3,4,4,3,4,3,4,1,1,1,1,1,6,21
"1053",4,4,4,5,4,4,3,3,3,3,3,3,3,3,5,4,5,3,3,2,3,3,3,3,3,3,4,3,3,NA,1,NA,NA,NA,NA,NA,5,4,3,4,3,4,4,3,3,3,4,3,3,3,3,3,3,3,3,4,2,2,2,3,3,3,4,1,2,2,1,2,6,15
"1054",5,4,4,5,4,4,4,3,4,3,3,3,3,4,4,4,4,3,3,2,4,2,3,3,3,3,4,4,4,NA,NA,NA,NA,NA,NA,1,5,5,5,5,4,4,4,3,3,3,3,4,4,4,4,5,4,5,4,4,2,2,2,3,3,3,2,1,2,7,1,2,6,15
"1055",5,3,4,4,4,3,4,4,4,3,2,2,4,4,4,4,4,4,4,4,4,4,4,NA,4,3,3,3,3,1,NA,NA,1,NA,NA,NA,5,NA,5,5,5,5,5,5,5,5,5,5,5,4,4,4,4,4,4,4,3,3,3,3,3,3,2,3,1,3,1,2,7,18
"1056",4,3,4,5,3,4,4,4,4,3,4,4,4,5,4,4,4,3,4,3,4,2,3,3,4,3,4,4,4,NA,1,NA,NA,1,NA,NA,3,5,4,4,3,3,4,2,3,2,4,4,4,3,4,4,4,4,4,4,4,4,4,2,3,3,1,1,2,1,1,2,5,20
"1057",4,4,4,4,4,4,4,4,4,3,4,3,3,3,3,3,4,4,3,5,4,4,4,4,3,4,4,3,5,1,NA,NA,NA,NA,NA,NA,NA,3,3,3,3,4,4,4,4,5,5,5,5,5,3,2,4,3,4,3,4,3,4,4,4,4,4,1,1,2,1,2,7,23
"1058",5,5,5,4,5,4,4,4,3,3,4,3,4,4,4,4,4,5,4,4,4,1,2,2,3,3,5,4,4,NA,NA,NA,NA,NA,NA,1,4,4,4,5,4,4,5,3,4,3,4,4,4,4,4,4,5,4,4,4,3,3,2,3,2,3,1,1,2,1,1,2,6,16
"1059",5,3,3,2,3,4,4,4,4,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1,NA,NA,NA,NA,NA,NA,3,4,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1,1,1,1,1,1,6,30
"1060",5,4,5,4,4,5,4,4,4,4,3,3,3,4,4,4,4,4,3,3,3,3,3,3,3,3,3,3,3,NA,NA,1,NA,NA,NA,NA,3,4,4,3,3,3,4,3,4,3,3,4,4,3,3,4,4,4,5,4,3,3,3,3,3,3,5,1,2,4,1,2,6,18
"1061",4,4,4,4,3,4,4,4,4,2,2,2,3,5,5,4,4,4,4,3,5,5,3,4,4,NA,4,4,4,NA,NA,NA,NA,NA,NA,NA,5,5,5,5,4,5,5,5,5,5,5,5,5,3,5,5,5,4,5,5,3,4,2,3,4,4,1,1,2,1,1,2,8,20
"1062",5,4,4,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,NA,1,1,1,NA,NA,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,2,2,3,3,3,2,1,2,2,1,2,3,16
"1063",4,4,4,5,5,5,5,4,4,3,3,2,4,4,4,4,4,4,2,3,4,3,4,3,3,3,4,4,4,1,NA,NA,NA,1,NA,NA,5,5,5,5,5,5,5,5,5,4,5,5,5,3,3,4,3,2,5,5,2,2,2,3,4,4,3,1,2,1,1,2,5,17
"1064",4,4,4,5,4,4,4,5,4,3,3,3,4,4,4,4,4,4,4,4,4,3,3,2,3,4,4,4,4,NA,NA,NA,NA,NA,NA,1,5,5,5,4,4,4,4,3,4,3,4,4,4,4,4,4,4,4,4,4,2,4,4,2,2,2,1,1,1,1,1,2,6,16
"1065",4,3,3,4,4,4,4,2,3,2,2,2,4,4,3,4,4,3,3,2,4,3,4,2,3,3,3,3,3,NA,NA,NA,NA,NA,1,NA,4,4,3,4,4,3,5,3,5,3,5,5,5,3,4,4,5,5,5,5,3,3,3,3,3,3,4,1,NA,1,1,2,7,18
"1066",5,3,3,5,3,5,5,5,3,3,3,3,4,5,5,4,5,4,3,3,5,3,2,4,2,5,5,5,3,NA,NA,NA,NA,NA,NA,1,5,5,5,5,5,5,5,3,5,5,5,5,5,5,5,5,5,5,5,5,3,5,3,3,4,3,1,1,2,2,1,2,6,21
"1067",4,4,4,5,5,5,5,4,4,2,3,3,4,4,3,3,3,3,4,3,4,3,4,3,3,4,4,4,3,NA,NA,NA,NA,NA,NA,1,4,5,5,5,5,5,5,4,5,3,5,5,5,3,4,4,4,4,5,5,3,4,4,3,2,4,2,1,2,2,1,2,6,20
"1068",5,5,5,5,5,5,5,5,5,3,3,3,4,5,5,5,5,5,5,4,4,4,4,4,4,4,4,4,4,NA,1,NA,NA,NA,1,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,5,4,4,4,4,2,1,2,1,1,2,4,25
"1069",4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,4,3,3,3,3,3,3,4,3,NA,NA,NA,NA,NA,NA,1,4,4,4,4,4,4,4,3,4,3,4,4,4,4,4,3,3,4,4,4,3,3,3,3,3,3,1,1,2,2,1,2,6,18
"1070",4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,4,4,4,3,3,4,2,3,2,3,3,4,4,3,NA,NA,NA,NA,NA,NA,1,5,5,5,5,4,3,4,3,5,3,4,4,5,4,4,5,5,5,5,5,3,3,3,3,3,3,2,1,2,1,1,6,6,18
"1071",3,3,4,3,3,3,4,3,3,3,3,3,3,4,3,4,3,3,3,3,3,3,3,3,3,3,4,3,3,NA,NA,NA,NA,NA,NA,1,4,5,4,4,4,3,4,3,3,3,4,3,3,3,4,4,4,4,4,4,5,5,5,1,2,2,1,1,2,1,1,2,6,20
"1072",4,3,4,3,4,5,4,4,4,3,1,1,3,3,4,4,4,4,4,3,4,3,3,3,3,3,3,3,3,NA,NA,NA,NA,NA,NA,1,4,4,3,4,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,2,1,1,1,1,2,6,17
"1073",5,5,5,5,5,5,5,5,5,4,5,5,5,4,4,4,4,4,4,4,4,5,5,2,3,3,3,3,3,1,NA,NA,NA,NA,NA,NA,5,3,3,4,5,4,5,5,4,5,5,5,5,4,5,5,5,5,5,5,5,5,5,5,5,4,1,1,2,1,1,2,6,29
"1074",4,3,4,2,4,4,5,4,4,1,1,1,3,5,4,4,4,4,3,2,3,3,3,3,3,3,4,3,2,NA,NA,NA,NA,NA,NA,1,3,5,5,5,5,3,4,3,4,2,4,3,3,4,4,4,4,3,4,3,3,2,2,NA,3,3,4,1,2,1,1,2,7,NA
"1075",4,3,3,4,3,4,4,4,4,4,3,3,4,4,5,4,4,4,3,4,5,3,3,3,3,4,5,4,3,NA,NA,NA,NA,NA,NA,1,4,5,5,4,4,3,4,3,3,3,3,3,3,3,4,4,4,3,3,3,3,3,3,3,3,3,6,1,2,1,1,2,6,18
"1076",5,4,3,4,3,4,3,3,3,3,3,3,3,3,3,3,4,3,3,3,3,3,3,3,3,3,3,3,3,NA,NA,1,NA,NA,1,NA,3,4,4,4,4,4,4,3,3,3,4,3,4,4,4,4,4,4,4,4,2,2,2,3,3,3,2,1,2,2,1,2,5,15
"1077",5,4,4,4,4,4,5,3,4,2,3,2,3,3,4,3,4,3,3,2,4,3,4,3,3,4,4,3,3,1,1,NA,NA,1,1,NA,5,5,5,4,4,5,5,3,4,3,5,3,5,4,3,3,3,3,3,4,3,4,4,3,3,3,1,1,2,1,1,2,3,20
"1078",5,4,5,5,5,4,5,5,3,3,3,3,4,5,5,4,4,3,3,3,4,2,3,2,2,3,5,5,3,NA,NA,1,NA,NA,NA,NA,5,5,4,4,3,4,5,2,2,2,2,4,5,3,4,5,5,4,5,4,3,3,3,3,4,3,5,1,2,1,1,2,6,19
"1079",5,3,4,4,3,4,4,4,4,3,3,3,3,5,4,4,4,4,3,4,4,3,3,3,3,3,5,5,3,NA,NA,NA,NA,NA,NA,1,4,3,4,4,3,4,5,3,3,3,4,3,3,2,3,4,4,4,3,3,2,3,2,2,2,3,1,1,2,1,1,2,6,14
"1080",5,5,5,5,4,4,4,4,4,3,3,3,3,4,4,4,4,3,4,4,4,3,3,3,3,3,4,3,3,NA,NA,NA,NA,1,NA,NA,4,4,4,4,3,4,4,3,5,3,3,4,4,4,4,5,5,5,5,5,3,3,3,3,3,3,4,1,1,2,1,2,6,18
"1081",5,5,5,4,4,4,5,4,5,4,4,4,4,5,5,5,4,4,4,4,4,3,3,3,3,5,4,5,4,NA,NA,NA,NA,NA,NA,1,5,5,5,5,4,3,4,3,4,3,4,4,4,3,4,4,4,3,4,3,3,4,4,3,2,2,1,1,1,NA,1,2,7,18
"1082",5,5,4,4,4,5,4,4,4,4,4,3,4,3,4,4,4,4,4,4,4,3,4,3,3,3,4,4,4,NA,NA,1,NA,NA,NA,NA,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,4,4,4,4,4,3,3,5,4,2,1,2,2,1,2,6,23
"1083",5,5,5,5,5,5,5,NA,5,3,3,3,4,5,4,3,4,3,3,4,3,3,3,3,3,3,4,4,4,NA,NA,1,NA,NA,NA,NA,5,5,5,5,5,5,5,3,5,3,5,5,5,4,5,5,5,5,5,5,3,3,3,3,3,2,2,1,2,2,1,2,7,17
"1084",4,3,4,5,5,4,4,4,4,3,3,3,4,3,3,3,4,3,3,3,4,2,3,2,3,4,4,4,3,1,NA,NA,NA,NA,NA,NA,4,5,3,4,2,4,4,2,2,2,3,2,3,3,3,4,5,5,4,3,3,3,3,3,3,4,2,1,2,4,1,2,6,19
"1085",4,3,4,5,5,4,4,4,4,3,3,3,4,5,5,5,5,5,3,3,3,2,1,2,2,3,5,5,5,NA,NA,NA,NA,NA,NA,1,5,5,5,5,5,4,4,2,4,3,4,4,4,5,5,5,5,5,5,5,5,5,5,1,1,4,2,1,2,1,1,2,6,21
"1086",5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,NA,NA,NA,NA,NA,NA,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,3,1,1,3,1,2,6,30
"1087",3,3,2,4,3,3,2,1,1,2,3,5,5,4,4,5,5,5,5,3,5,3,5,5,5,5,5,4,4,1,NA,NA,NA,NA,NA,NA,4,4,4,4,4,4,4,4,4,4,4,4,4,5,5,4,4,5,5,4,4,4,3,3,4,5,1,3,2,1,1,2,6,23
"1088",4,3,3,3,4,4,4,4,3,3,2,3,4,3,4,3,4,4,3,3,4,3,4,3,3,4,4,4,4,NA,NA,1,NA,NA,NA,NA,3,4,4,4,3,3,3,4,3,3,4,4,4,4,4,3,4,3,3,4,3,4,4,4,3,3,3,1,1,3,1,2,6,21
"1089",4,4,3,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,NA,NA,NA,NA,NA,NA,1,4,4,4,4,4,4,4,3,4,3,4,5,4,4,4,4,4,5,5,4,4,4,4,4,4,4,2,1,2,1,1,2,6,24
"1090",5,4,4,4,4,3,3,3,4,2,3,2,4,3,3,4,4,3,3,2,3,3,4,3,3,3,4,3,3,NA,NA,NA,NA,NA,NA,1,5,4,3,4,3,4,5,3,3,4,4,3,3,3,3,3,3,3,3,3,3,3,3,2,3,4,5,5,2,8,NA,NA,8,18
"1091",5,4,5,5,5,5,5,5,5,5,4,4,3,3,3,4,4,2,5,3,3,3,3,3,3,5,4,4,4,NA,NA,NA,1,NA,NA,NA,5,5,3,4,3,4,4,3,5,2,4,3,4,3,3,4,3,4,3,4,3,3,2,4,3,4,2,1,2,1,1,2,6,19
"1092",5,5,5,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1,NA,NA,NA,NA,NA,NA,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,7,1,2,3,1,2,6,30
"1093",5,4,3,5,5,5,5,5,5,3,3,3,3,5,3,4,5,5,5,2,4,3,3,2,3,3,3,5,4,NA,NA,NA,NA,NA,NA,1,5,5,4,4,3,5,5,3,5,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,2,1,1,2,6,18
"1094",5,5,5,5,5,5,5,4,4,4,4,4,5,5,5,5,4,5,5,3,4,4,4,5,4,4,5,5,5,NA,NA,1,NA,NA,NA,NA,5,5,5,5,4,4,5,4,5,4,4,4,4,4,5,5,5,5,5,5,4,5,5,3,3,4,3,1,1,1,1,2,6,24
"1095",5,5,4,4,4,4,4,4,4,3,3,3,4,4,4,4,5,4,4,3,4,3,3,3,3,3,4,4,3,NA,NA,NA,NA,NA,NA,1,4,4,4,4,4,4,4,3,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,2,3,3,2,1,2,2,1,2,6,20
"1096",4,4,3,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,NA,NA,1,NA,NA,NA,NA,4,4,4,4,4,5,5,4,4,4,4,5,4,4,3,4,4,4,4,4,2,2,2,3,3,4,4,1,2,1,1,2,6,16
"1097",4,2,3,3,4,4,3,3,4,2,3,3,4,5,4,3,4,3,4,2,4,2,2,2,3,3,5,4,3,NA,NA,NA,NA,NA,NA,1,4,4,4,4,3,4,4,2,4,3,2,3,4,3,4,3,4,3,4,4,4,5,5,2,1,1,2,1,2,1,1,2,6,18
"1098",5,4,4,3,4,4,4,3,3,3,3,3,3,5,3,3,3,3,3,3,4,1,3,3,4,3,4,3,3,NA,NA,NA,NA,NA,NA,1,4,5,3,4,3,4,3,3,3,3,4,3,4,4,4,4,4,3,4,4,3,3,3,3,2,4,1,1,2,1,1,2,6,18
